MI0000450,7.212294469,7.052721049,6.219396615
MI0000452,7.212294469,7.052721049,7.135687347
MI0000453,7.212294469,7.052721049,7.135687347
MI0000742,7.212294469,7.052721049,6.442540166
MIMAT0000062,4.814399196,4.654825776,4.995621184
MIMAT0000063,4.727387819,4.567814399,4.532997662
MIMAT0000064,4.909709376,4.750135956,4.884395548
MIMAT0000065,5.132852927,4.973279508,5.056245805
MIMAT0000066,4.909709376,4.750135956,4.884395548
MIMAT0000067,4.814399196,4.654825776,5.189777198
MIMAT0000069,5.015069891,4.855496472,5.430939255
MIMAT0000070,4.573237139,4.41366372,4.496630017
MIMAT0000072,5.602856556,5.443283137,5.26388517
MIMAT0000073,4.814399196,4.654825776,4.650780697
MIMAT0000075,4.727387819,4.567814399,4.78431209
MIMAT0000076,5.132852927,4.973279508,4.609958703
MIMAT0000077,5.266384319,5.1068109,5.056245805
MIMAT0000078,5.132852927,4.973279508,4.884395548
MIMAT0000080,5.015069891,4.855496472,5.430939255
MIMAT0000081,5.602856556,5.443283137,5.343927878
MIMAT0000082,5.602856556,5.443283137,5.749392986
MIMAT0000083,4.814399196,4.654825776,4.884395548
MIMAT0000084,6.519147288,6.359573869,5.056245805
MIMAT0000085,6.519147288,6.359573869,6.037075058
MIMAT0000086,6.11368218,5.954108761,5.189777198
MIMAT0000087,5.826000107,5.666426688,4.995621184
MIMAT0000088,6.11368218,5.954108761,6.442540166
MIMAT0000089,6.519147288,6.359573869,5.882924379
MIMAT0000090,6.11368218,5.954108761,5.526249435
MIMAT0000091,5.420534999,5.26096158,5.189777198
MIMAT0000092,6.11368218,5.954108761,6.219396615
MIMAT0000093,4.647345111,4.487771692,4.650780697
MIMAT0000095,5.602856556,5.443283137,5.343927878
MIMAT0000096,5.015069891,4.855496472,5.430939255
MIMAT0000100,5.826000107,5.666426688,6.037075058
MIMAT0000103,1.860436335,1.700862916,2.467542362
MIMAT0000104,5.602856556,5.443283137,5.343927878
MIMAT0000121,7.212294469,7.052721049,7.135687347
MIMAT0000122,7.212294469,7.052721049,6.730222239
MIMAT0000126,6.519147288,6.359573869,6.442540166
MIMAT0000133,7.212294469,7.052721049,7.135687347
MIMAT0000134,6.519147288,6.359573869,6.730222239
MIMAT0000136,7.212294469,7.052721049,7.135687347
MIMAT0000148,7.212294469,7.052721049,7.135687347
MIMAT0000149,7.212294469,7.052721049,6.730222239
MIMAT0000151,7.212294469,7.052721049,7.135687347
MIMAT0000212,7.212294469,7.052721049,7.135687347
MIMAT0000222,6.11368218,5.954108761,5.882924379
MIMAT0000227,6.11368218,5.954108761,5.882924379
MIMAT0000231,5.420534999,5.26096158,5.882924379
MIMAT0000243,5.420534999,5.26096158,5.343927878
MIMAT0000245,5.826000107,5.666426688,5.26388517
MIMAT0000246,7.212294469,7.052721049,7.135687347
MIMAT0000247,7.212294469,7.052721049,7.135687347
MIMAT0000248,7.212294469,7.052721049,6.730222239
MIMAT0000252,6.11368218,5.954108761,6.442540166
MIMAT0000253,7.212294469,7.052721049,5.343927878
MIMAT0000255,4.909709376,4.750135956,4.884395548
MIMAT0000256,5.602856556,5.443283137,5.526249435
MIMAT0000257,5.602856556,5.443283137,6.037075058
MIMAT0000258,6.11368218,5.954108761,5.749392986
MIMAT0000259,5.266384319,5.1068109,5.056245805
MIMAT0000261,6.519147288,6.359573869,5.882924379
MIMAT0000262,6.11368218,5.954108761,6.219396615
MIMAT0000263,5.266384319,5.1068109,5.749392986
MIMAT0000264,5.015069891,4.855496472,5.26388517
MIMAT0000265,5.015069891,4.855496472,5.343927878
MIMAT0000266,5.420534999,5.26096158,5.526249435
MIMAT0000267,6.519147288,6.359573869,5.63160995
MIMAT0000269,5.826000107,5.666426688,6.219396615
MIMAT0000274,5.420534999,5.26096158,5.749392986
MIMAT0000278,6.11368218,5.954108761,4.884395548
MIMAT0000279,7.212294469,7.052721049,5.26388517
MIMAT0000280,5.826000107,5.666426688,5.882924379
MIMAT0000281,5.602856556,5.443283137,5.749392986
MIMAT0000318,5.602856556,5.443283137,5.749392986
MIMAT0000376,7.212294469,7.052721049,7.135687347
MIMAT0000383,7.212294469,7.052721049,6.219396615
MIMAT0000387,7.212294469,7.052721049,7.135687347
MIMAT0000414,4.909709376,4.750135956,4.884395548
MIMAT0000415,4.727387819,4.567814399,4.78431209
MIMAT0000416,5.826000107,5.666426688,6.037075058
MIMAT0000417,5.132852927,4.973279508,5.120784326
MIMAT0000418,5.132852927,4.973279508,4.884395548
MIMAT0000419,6.519147288,6.359573869,5.526249435
MIMAT0000420,6.519147288,6.359573869,5.63160995
MIMAT0000421,6.519147288,6.359573869,6.037075058
MIMAT0000423,6.519147288,6.359573869,6.219396615
MIMAT0000425,5.420534999,5.26096158,5.189777198
MIMAT0000426,5.826000107,5.666426688,5.749392986
MIMAT0000427,7.212294469,7.052721049,6.730222239
MIMAT0000429,6.11368218,5.954108761,6.037075058
MIMAT0000431,6.11368218,5.954108761,5.63160995
MIMAT0000432,5.826000107,5.666426688,5.749392986
MIMAT0000435,5.266384319,5.1068109,5.343927878
MIMAT0000436,5.826000107,5.666426688,6.037075058
MIMAT0000437,4.909709376,4.750135956,5.189777198
MIMAT0000438,5.266384319,5.1068109,5.26388517
MIMAT0000440,7.212294469,7.052721049,5.63160995
MIMAT0000441,4.573237139,4.41366372,5.056245805
MIMAT0000443,6.11368218,5.954108761,5.26388517
MIMAT0000448,5.826000107,5.666426688,6.037075058
MIMAT0000449,5.602856556,5.443283137,5.63160995
MIMAT0000450,5.826000107,5.666426688,5.749392986
MIMAT0000451,5.420534999,5.26096158,5.749392986
MIMAT0000455,5.602856556,5.443283137,5.343927878
MIMAT0000456,4.909709376,4.750135956,4.884395548
MIMAT0000458,5.602856556,5.443283137,5.882924379
MIMAT0000459,6.11368218,5.954108761,5.882924379
MIMAT0000461,5.266384319,5.1068109,5.430939255
MIMAT0000462,6.11368218,5.954108761,6.037075058
MIMAT0000510,5.602856556,5.443283137,5.189777198
MIMAT0000521,7.212294469,7.052721049,7.135687347
MIMAT0000522,6.11368218,5.954108761,5.882924379
MIMAT0000523,6.519147288,6.359573869,6.730222239
MIMAT0000525,7.212294469,7.052721049,7.135687347
MIMAT0000528,7.212294469,7.052721049,7.135687347
MIMAT0000529,6.519147288,6.359573869,6.442540166
MIMAT0000530,7.212294469,7.052721049,6.442540166
MIMAT0000534,7.212294469,7.052721049,7.135687347
MIMAT0000537,6.519147288,6.359573869,6.730222239
MIMAT0000540,7.212294469,7.052721049,6.730222239
MIMAT0000541,7.212294469,7.052721049,7.135687347
MIMAT0000545,7.212294469,7.052721049,7.135687347
MIMAT0000565,7.212294469,7.052721049,7.135687347
MIMAT0000612,7.212294469,7.052721049,7.135687347
MIMAT0000616,7.212294469,7.052721049,7.135687347
MIMAT0000617,5.602856556,5.443283137,5.63160995
MIMAT0000646,4.909709376,4.750135956,5.343927878
MIMAT0000649,6.519147288,6.359573869,6.442540166
MIMAT0000658,7.212294469,7.052721049,7.135687347
MIMAT0000659,7.212294469,7.052721049,7.135687347
MIMAT0000666,7.212294469,7.052721049,7.135687347
MIMAT0000669,6.519147288,6.359573869,6.037075058
MIMAT0000670,7.212294469,7.052721049,6.730222239
MIMAT0000680,4.814399196,4.654825776,4.93846277
MIMAT0000681,6.11368218,5.954108761,5.526249435
MIMAT0000682,6.519147288,6.359573869,6.037075058
MIMAT0000683,7.212294469,7.052721049,7.135687347
MIMAT0000684,5.602856556,5.443283137,6.037075058
MIMAT0000686,5.266384319,5.1068109,5.526249435
MIMAT0000687,5.826000107,5.666426688,6.037075058
MIMAT0000688,5.266384319,5.1068109,5.189777198
MIMAT0000690,7.212294469,7.052721049,6.037075058
MIMAT0000691,5.266384319,5.1068109,5.26388517
MIMAT0000692,5.826000107,5.666426688,5.343927878
MIMAT0000693,6.11368218,5.954108761,6.442540166
MIMAT0000703,7.212294469,7.052721049,5.749392986
MIMAT0000705,7.212294469,7.052721049,6.442540166
MIMAT0000707,6.519147288,6.359573869,6.442540166
MIMAT0000715,5.826000107,5.666426688,6.219396615
MIMAT0000716,7.212294469,7.052721049,7.135687347
MIMAT0000717,6.519147288,6.359573869,6.730222239
MIMAT0000718,6.519147288,6.359573869,6.730222239
MIMAT0000719,6.11368218,5.954108761,6.442540166
MIMAT0000722,5.420534999,5.26096158,5.882924379
MIMAT0000727,6.11368218,5.954108761,5.63160995
MIMAT0000728,6.519147288,6.359573869,6.219396615
MIMAT0000730,5.420534999,5.26096158,5.882924379
MIMAT0000736,5.826000107,5.666426688,6.219396615
MIMAT0000738,5.266384319,5.1068109,5.749392986
MIMAT0000746,7.212294469,7.052721049,7.135687347
MIMAT0000751,6.11368218,5.954108761,6.219396615
MIMAT0000752,7.212294469,7.052721049,6.730222239
MIMAT0000753,6.11368218,5.954108761,6.037075058
MIMAT0000754,5.826000107,5.666426688,6.219396615
MIMAT0000756,6.11368218,5.954108761,6.219396615
MIMAT0000758,5.602856556,5.443283137,5.63160995
MIMAT0000759,5.132852927,4.973279508,4.995621184
MIMAT0000760,6.519147288,6.359573869,6.037075058
MIMAT0000761,7.212294469,7.052721049,7.135687347
MIMAT0000762,5.826000107,5.666426688,6.219396615
MIMAT0000763,5.602856556,5.443283137,5.882924379
MIMAT0000764,7.212294469,7.052721049,6.730222239
MIMAT0000765,3.916457602,3.756884183,4.427637146
MIMAT0000770,7.212294469,7.052721049,6.442540166
MIMAT0000773,5.420534999,5.26096158,5.749392986
MIMAT0000824,7.212294469,7.052721049,6.730222239
MIMAT0000826,7.212294469,7.052721049,6.730222239
MIMAT0001080,5.602856556,5.443283137,5.526249435
MIMAT0001341,4.814399196,4.654825776,4.884395548
MIMAT0001412,5.420534999,5.26096158,5.882924379
MIMAT0001413,4.727387819,4.567814399,5.26388517
MIMAT0001532,5.266384319,5.1068109,5.63160995
MIMAT0001533,7.212294469,7.052721049,7.135687347
MIMAT0001536,5.420534999,5.26096158,5.749392986
MIMAT0001541,5.420534999,5.26096158,5.749392986
MIMAT0001625,6.11368218,5.954108761,6.442540166
MIMAT0001627,5.826000107,5.666426688,6.219396615
MIMAT0001635,6.11368218,5.954108761,6.219396615
MIMAT0002170,7.212294469,7.052721049,6.442540166
MIMAT0002805,7.212294469,7.052721049,7.135687347
MIMAT0002806,6.11368218,5.954108761,6.442540166
MIMAT0002807,6.519147288,6.359573869,6.219396615
MIMAT0002809,6.519147288,6.359573869,6.037075058
MIMAT0002812,6.519147288,6.359573869,6.037075058
MIMAT0002816,5.826000107,5.666426688,6.219396615
MIMAT0002817,5.602856556,5.443283137,6.037075058
MIMAT0002819,5.826000107,5.666426688,5.343927878
MIMAT0002820,5.132852927,4.973279508,5.343927878
MIMAT0002821,5.602856556,5.443283137,5.63160995
MIMAT0002872,6.519147288,6.359573869,6.037075058
MIMAT0002874,6.11368218,5.954108761,5.749392986
MIMAT0002876,6.11368218,5.954108761,6.037075058
MIMAT0003150,5.602856556,5.443283137,5.749392986
MIMAT0003163,5.826000107,5.666426688,6.219396615
MIMAT0003165,6.11368218,5.954108761,6.442540166
MIMAT0003217,7.212294469,7.052721049,7.135687347
MIMAT0003219,7.212294469,7.052721049,6.442540166
MIMAT0003228,7.212294469,7.052721049,6.730222239
MIMAT0003234,7.212294469,7.052721049,7.135687347
MIMAT0003239,7.212294469,7.052721049,6.730222239
MIMAT0003241,7.212294469,7.052721049,7.135687347
MIMAT0003242,7.212294469,7.052721049,7.135687347
MIMAT0003243,6.11368218,5.954108761,6.442540166
MIMAT0003246,7.212294469,7.052721049,7.135687347
MIMAT0003247,7.212294469,7.052721049,6.730222239
MIMAT0003249,6.519147288,6.359573869,6.730222239
MIMAT0003254,7.212294469,7.052721049,6.730222239
MIMAT0003258,6.519147288,6.359573869,6.442540166
MIMAT0003266,7.212294469,7.052721049,6.442540166
MIMAT0003273,7.212294469,7.052721049,6.730222239
MIMAT0003280,6.519147288,6.359573869,6.037075058
MIMAT0003290,7.212294469,7.052721049,6.730222239
MIMAT0003299,7.212294469,7.052721049,6.730222239
MIMAT0003301,5.602856556,5.443283137,5.749392986
MIMAT0003302,7.212294469,7.052721049,5.749392986
MIMAT0003309,6.519147288,6.359573869,6.037075058
MIMAT0003311,7.212294469,7.052721049,6.730222239
MIMAT0003312,7.212294469,7.052721049,7.135687347
MIMAT0003317,6.11368218,5.954108761,6.037075058
MIMAT0003324,7.212294469,7.052721049,6.730222239
MIMAT0003326,7.212294469,7.052721049,5.343927878
MIMAT0003327,5.826000107,5.666426688,6.219396615
MIMAT0003329,7.212294469,7.052721049,7.135687347
MIMAT0003336,6.519147288,6.359573869,6.219396615
MIMAT0003338,7.212294469,7.052721049,6.442540166
MIMAT0003339,6.11368218,5.954108761,6.219396615
MIMAT0003879,5.826000107,5.666426688,6.219396615
MIMAT0003885,5.266384319,5.1068109,5.26388517
MIMAT0003945,7.212294469,7.052721049,7.135687347
MIMAT0004284,7.212294469,7.052721049,6.730222239
MIMAT0004484,7.212294469,7.052721049,7.135687347
MIMAT0004485,7.212294469,7.052721049,7.135687347
MIMAT0004491,6.11368218,5.954108761,6.442540166
MIMAT0004507,6.519147288,6.359573869,6.730222239
MIMAT0004509,7.212294469,7.052721049,7.135687347
MIMAT0004513,7.212294469,7.052721049,7.135687347
MIMAT0004515,6.519147288,6.359573869,6.730222239
MIMAT0004555,7.212294469,7.052721049,7.135687347
MIMAT0004557,7.212294469,7.052721049,7.135687347
MIMAT0004602,5.266384319,5.1068109,5.749392986
MIMAT0004612,6.11368218,5.954108761,6.442540166
MIMAT0004685,7.212294469,7.052721049,7.135687347
MIMAT0004688,7.212294469,7.052721049,7.135687347
MIMAT0004804,7.212294469,7.052721049,7.135687347
MIMAT0004901,6.519147288,6.359573869,6.730222239
MIMAT0004911,7.212294469,7.052721049,6.730222239
MIMAT0004926,6.11368218,5.954108761,6.037075058
MIMAT0004929,5.602856556,5.443283137,6.037075058
MIMAT0004953,7.212294469,7.052721049,7.135687347
MIMAT0004954,7.212294469,7.052721049,7.135687347
MIMAT0004955,5.826000107,5.666426688,5.526249435
MIMAT0004957,7.212294469,7.052721049,6.730222239
MIMAT0004958,5.266384319,5.1068109,5.430939255
MIMAT0004972,7.212294469,7.052721049,6.442540166
MIMAT0004980,7.212294469,7.052721049,6.219396615
MIMAT0004982,7.212294469,7.052721049,6.219396615
MIMAT0004983,6.519147288,6.359573869,6.219396615
MIMAT0004985,6.11368218,5.954108761,6.442540166
MIMAT0005583,7.212294469,7.052721049,6.730222239
MIMAT0005584,6.519147288,6.359573869,6.730222239
MIMAT0005589,7.212294469,7.052721049,7.135687347
MIMAT0005591,6.519147288,6.359573869,6.442540166
MIMAT0005592,7.212294469,7.052721049,7.135687347
MIMAT0005796,6.11368218,5.954108761,6.442540166
MIMAT0005797,7.212294469,7.052721049,6.219396615
MIMAT0005823,6.519147288,6.359573869,6.730222239
MIMAT0005826,7.212294469,7.052721049,6.037075058
MIMAT0005827,6.519147288,6.359573869,6.037075058
MIMAT0005874,6.519147288,6.359573869,6.730222239
MIMAT0005883,7.212294469,7.052721049,7.135687347
MIMAT0005889,6.519147288,6.359573869,6.730222239
MIMAT0005893,7.212294469,7.052721049,7.135687347
MIMAT0005896,7.212294469,7.052721049,7.135687347
MIMAT0005900,7.212294469,7.052721049,7.135687347
MIMAT0005906,6.11368218,5.954108761,6.442540166
MIMAT0005920,6.519147288,6.359573869,6.730222239
MIMAT0005936,7.212294469,7.052721049,7.135687347
MIMAT0005950,7.212294469,7.052721049,5.882924379
MIMAT0005951,7.212294469,7.052721049,5.63160995
MIMAT0006765,7.212294469,7.052721049,6.442540166
MIMAT0009196,6.519147288,6.359573869,6.730222239
MIMAT0010251,6.519147288,6.359573869,6.730222239
MIMAT0010313,6.11368218,5.954108761,6.219396615
MIMAT0010357,7.212294469,7.052721049,7.135687347
MIMAT0010364,6.519147288,6.359573869,6.219396615
MIMAT0013517,7.212294469,7.052721049,7.135687347
MIMAT0014984,6.11368218,5.954108761,6.442540166
MIMAT0014990,6.11368218,5.954108761,6.442540166
MIMAT0014992,6.519147288,6.359573869,6.219396615
MIMAT0015005,7.212294469,7.052721049,7.135687347
MIMAT0015012,7.212294469,7.052721049,7.135687347
MIMAT0015016,5.826000107,5.666426688,6.037075058
MIMAT0015029,7.212294469,7.052721049,6.730222239
MIMAT0015031,7.212294469,7.052721049,7.135687347
MIMAT0015033,6.11368218,5.954108761,6.442540166
MIMAT0015048,7.212294469,7.052721049,6.442540166
MIMAT0015052,7.212294469,7.052721049,7.135687347
MIMAT0015053,6.519147288,6.359573869,5.749392986
MIMAT0015076,6.11368218,5.954108761,6.219396615
MIMAT0015082,7.212294469,7.052721049,7.135687347
MIMAT0016860,7.212294469,7.052721049,7.135687347
MIMAT0016884,6.519147288,6.359573869,6.442540166
MIMAT0016907,7.212294469,7.052721049,7.135687347
MIMAT0017985,7.212294469,7.052721049,7.135687347
MIMAT0017986,7.212294469,7.052721049,5.343927878
MIMAT0017998,7.212294469,7.052721049,6.037075058
MIMAT0017999,7.212294469,7.052721049,6.442540166
MIMAT0018000,7.212294469,7.052721049,7.135687347
MIMAT0018072,7.212294469,7.052721049,5.749392986
MIMAT0018081,7.212294469,7.052721049,6.730222239
MIMAT0018086,7.212294469,7.052721049,6.730222239
MIMAT0018110,7.212294469,7.052721049,7.135687347
MIMAT0018113,7.212294469,7.052721049,7.135687347
MIMAT0018183,7.212294469,7.052721049,7.135687347
MIMAT0018190,6.519147288,6.359573869,6.442540166
MIMAT0018197,7.212294469,7.052721049,7.135687347
MIMAT0018357,7.212294469,7.052721049,7.135687347
MIMAT0018975,7.212294469,7.052721049,6.219396615
MIMAT0018980,7.212294469,7.052721049,7.135687347
MIMAT0018983,7.212294469,7.052721049,6.037075058
MIMAT0018994,7.212294469,7.052721049,7.135687347
MIMAT0019033,5.826000107,5.666426688,6.037075058
MIMAT0019048,7.212294469,7.052721049,7.135687347
MIMAT0019052,7.212294469,7.052721049,7.135687347
MIMAT0019054,6.519147288,6.359573869,6.219396615
MIMAT0019055,6.519147288,6.359573869,6.730222239
MIMAT0019056,7.212294469,7.052721049,6.442540166
MIMAT0019077,6.519147288,6.359573869,6.219396615
MIMAT0019694,7.212294469,7.052721049,7.135687347
MIMAT0019709,7.212294469,7.052721049,5.63160995
MIMAT0019715,7.212294469,7.052721049,7.135687347
MIMAT0019754,7.212294469,7.052721049,7.135687347
MIMAT0019755,6.11368218,5.954108761,6.219396615
MIMAT0019805,7.212294469,7.052721049,7.135687347
MIMAT0019871,7.212294469,7.052721049,6.730222239
MIMAT0019874,7.212294469,7.052721049,6.730222239
MIMAT0019888,7.212294469,7.052721049,5.749392986
MIMAT0019931,5.826000107,5.666426688,6.219396615
MIMAT0019938,6.519147288,6.359573869,6.730222239
MIMAT0019948,7.212294469,7.052721049,6.730222239
MIMAT0021086,7.212294469,7.052721049,7.135687347
MIMAT0021124,6.11368218,5.954108761,6.442540166
MIMAT0022472,7.212294469,7.052721049,7.135687347
MIMAT0022489,7.212294469,7.052721049,7.135687347
MIMAT0022492,7.212294469,7.052721049,6.442540166
MIMAT0022692,7.212294469,7.052721049,7.135687347
MIMAT0022709,7.212294469,7.052721049,7.135687347
MIMAT0022726,6.519147288,6.359573869,6.730222239
